"","x_mean","y_mean","z_mean","x_variance","y_variance","z_variance","x_sd","y_sd","z_sd","x_max","y_max","z_max","x_min","y_min","z_min","x_range","y_range","z_range","ODBA"
"1406",2.9424279038475,1.481106267635,-9.203182649495,0.157686546376784,8.0213876214424,0.640891532903045,0.397097653451621,2.83220543418771,0.800557014148927,4.0017476835,6.781104621,-7.2203340686,1.8751046288,-3.7296075416,-10.5342259968,2.1266430547,10.5107121626,3.3138919282,1.87897388142606
"1407",3.35060616757,2.5802103083,-9.073699454955,0.262980966677067,3.04241107073019,0.786159177100721,0.512816698906214,1.74425086232749,0.88665617750102,4.9621671275,6.0351831127,-7.549528631,2.4467828693,0.0678110462,-11.4779170757,2.5153842582,5.9673720665,3.9283884447,2.71501690072333
"1408",2.865823019625,3.79911386392,-8.89703170647,0.538871333364219,3.57775291995683,1.11947523594422,0.734078560757784,1.89149489028039,1.05805256766581,4.6877615721,8.3633623659,-6.5180523355,0.8918180552,0.4746773235,-11.4559707715,3.7959435169,7.8886850424,4.937918436,3.15464400451939
"1409",2.924134200155,4.2008943127125,-8.822414272325,0.542673795762926,2.8452720677305,1.11187272959802,0.736663963936696,1.68679342769958,1.0544537588714,5.053635646,6.9845377596,-7.132548852,1.4177620364,1.6952761553,-11.5876485965,3.6358736096,5.2892616043,4.4550997445,3.03515621145879
"1410",3.147088713955,0.924490596665,-9.5735265321975,0.0185748812603747,0.761458569478239,0.0489911511631068,0.136289696090257,0.872615934691912,0.221339447824166,3.5444050911,4.181681183,-8.9760384014,2.9269925914,-0.1130184104,-9.8977831762,0.6174124997,4.2946995934,0.9217447748,0.400845173073031
"1411",2.794363239565,3.5278696790825,-9.0221256401725,0.380439311294484,2.15538610502903,0.867021637911386,0.616797625882659,1.46812332759514,0.931139966874683,4.5048245351,6.7132935748,-7.2203340686,1.3491606476,1.4692393346,-11.3462392507,3.1556638875,5.2440542402,4.1259051821,2.6999257160703
"1412",3.052761804275,2.6186365678175,-9.2212883504375,0.388371387270078,2.60110163063324,0.666587349844867,0.623194501957517,1.61279311464095,0.816448008047584,4.4133560167,5.4700910609,-7.5714749352,1.4863634253,0.0452073641,-11.4340244674,2.9269925914,5.4248836968,3.8625495322,2.19172760664364
"1413",3.494669084175,-0.0960656487925,-9.5696859289725,0.187706691923905,1.4688676715959,0.352954631955137,0.433251303430128,1.21196851097539,0.594099850155794,4.2304189797,2.7802528946,-8.0542936267,2.5382513878,-6.3064272975,-11.6315412048,1.6921675919,9.0866801921,3.5772475781,0.929578190540303
"1414",2.878399940925,3.9725971238075,-8.8130870930475,0.727594674487228,4.50246067593997,1.4887843336379,0.852991602823397,2.12190025117581,1.22015750361906,5.0993699053,8.2277402735,-6.5399986397,1.1204893514,0.2034331386,-12.070467288,3.9788805539,8.0243071349,5.5304686483,3.89077069005697
"1415",3.0487600565775,3.4131559925775,-9.0023739664375,1.29536827506556,3.15453846392628,2.29362528693755,1.13814246694584,1.77610204209282,1.51447194986819,7.7290898116,6.8941230314,-7.000871027,0.663146759,0.7007141442,-12.9044268461,7.0659430526,6.1934088872,5.9035558191,3.87908507753636
