"","x_freqmain","y_freqmain","z_freqmain","x_freqamp","y_freqamp","z_freqamp","x_entropy","y_entropy","z_entropy"
"393",5.0065,2.635,4.4795,6.72157959079462,5.87761001333071,2.58815959726569,0.412469762451967,0.412531322940139,0.360760552249322
"394",0.7905,3.689,1.3175,1.21180408006569,1.22514121660505,1.35404871263721,0.38419663556206,0.385265176894759,0.409443237641464
"395",3.9525,5.27,5.27,1.1292568215183,1.28365517491902,1.50011804879334,0.412042581592263,0.399955159597965,0.395510862656033
"396",5.27,1.3175,3.9525,1.59655754127518,1.59259457039971,1.00039027828326,0.386781302038446,0.390021909233708,0.387368341897478
"397",1.8445,3.9525,4.743,1.04188571306974,1.33328263270737,1.16982540165394,0.396865364785557,0.413604810673118,0.396733293696953
"398",2.3715,1.3175,3.4255,1.91419627076073,1.22245016017685,1.14548462549469,0.404570995700731,0.407857357825915,0.398379004848493
"399",5.0065,1.581,2.3715,1.74788693622507,1.25019975407529,1.51579107475973,0.382193202365367,0.406478877830695,0.41059310626674
"400",0.7905,3.4255,3.4255,0.971857302101022,1.08898732834091,1.1577596713938,0.388646036382739,0.390215579449918,0.402810750750413
"401",2.3715,1.581,2.635,0.90279183982988,1.45500567261849,1.34435038412833,0.375053524187589,0.40552455157316,0.405764578678486
"402",3.162,1.581,5.0065,1.29111528327747,1.54039383157317,1.34932793654755,0.408461747063884,0.407591327599694,0.391544172985336
"403",3.4255,1.3175,2.3715,0.980830687499043,1.31101016666884,1.42749749939927,0.403110809020747,0.405996671594786,0.368952261139009
"404",3.689,0.7905,2.108,1.89945262468279,1.63943064298085,1.42658690009395,0.378304391650462,0.390639849472656,0.415270946631279
"405",2.3715,2.3715,4.743,0.945483243477892,1.36058249817649,1.49135199560352,0.409892396952419,0.401544538986893,0.39031641687777
"406",2.635,2.3715,1.581,1.65656012662209,1.52259521795752,1.32308273954732,0.370736413044115,0.384563372439743,0.391916997998125
"407",0.527,5.0065,1.581,2.38811049633363,1.63996761492143,1.30267892021407,0.369942998092068,0.402727213012142,0.39624097604677
"408",2.108,4.4795,0.7905,0.813891437562202,1.31874725095887,1.03294813660553,0.403577363198902,0.36955450205643,0.401052065599682
"409",4.216,2.8985,1.8445,0.928056661574038,1.02712052753485,1.08383610181684,0.406377990899235,0.414995224616376,0.39407727773393
"410",2.3715,2.635,0.527,1.15340908289888,1.35636403073704,1.42796146349913,0.381971448186537,0.395918027858355,0.379525857852484
"411",3.689,4.4795,5.27,1.0789793767867,0.785293635893466,0.982253332382877,0.401708736258773,0.404953773405229,0.383509569147335
"412",0.7905,4.216,4.743,0.87536395986253,0.769320883357756,1.30539839548678,0.413148099109377,0.421737862273109,0.404155179918179
"413",4.216,3.4255,3.689,0.862267107454648,0.870231345824068,1.44550440886725,0.399473845671894,0.401384680968849,0.378886320556338
"414",2.108,1.3175,4.743,1.15623871533854,0.859232657140792,0.800673395930644,0.411151584270285,0.41295449949725,0.38734991296505
"415",0.527,3.162,4.743,2.16703166677513,1.61667343991377,1.46191583737694,0.382845139010583,0.376546312043093,0.364597395255468
"416",4.216,4.216,1.581,1.1262428894895,1.58849365750674,1.53768469109569,0.403026488568824,0.407742764906343,0.38791111396424
"417",1.054,4.4795,2.635,1.8221400409762,1.27978475457077,1.15167842892108,0.392844260742515,0.390667630494672,0.391710370783722
"418",3.689,1.8445,5.27,1.3445286539575,1.84009975344253,1.67323502487508,0.404824470894937,0.360073315762034,0.408075467625209
"419",1.581,1.8445,3.9525,1.49119476891254,0.96540065979317,1.5042419654496,0.399044479485425,0.400714854392884,0.395091444917703
"420",1.054,1.8445,2.108,1.45914650018893,1.31734109579106,1.39007212858629,0.387618654285949,0.399384105639858,0.373127024932014
"421",2.3715,2.8985,4.4795,1.64389751481567,1.49601129136542,0.944836444325906,0.400884040666331,0.391540169085956,0.405756877280412
"422",3.9525,5.27,5.27,5.56433390686362,3.98854742807139,4.75696501362706,0.407173445743167,0.392728515555002,0.383525090196475
"423",0.7905,1.8445,2.3715,1.45251175791217,1.279188819154,1.23237149398407,0.400645265128821,0.401849700796644,0.405788950980916
"424",5.0065,2.3715,2.3715,1.31442002766344,2.09945141030787,1.2550798109597,0.396146329355129,0.40652062000901,0.414478055358995
"425",5.0065,0.527,1.581,1.47177966710702,1.28313509536368,1.56467649487576,0.397375555446888,0.386662515917519,0.394714050763613
"426",1.8445,1.581,1.054,1.18956213496684,1.21981768799369,1.36991803901894,0.40937654307544,0.380247404165682,0.406517535302183
"427",0.527,4.4795,5.0065,1.76785524488344,1.39033193132589,1.86212181707641,0.386669613030827,0.394679004040671,0.382787559856502
"428",3.9525,5.0065,1.8445,0.959732018924171,1.42996949579454,1.31230795528692,0.408599668111364,0.392215941536898,0.388888511831791
"429",3.162,1.3175,3.9525,1.37088981898683,1.31477106028314,1.2470558835689,0.390244648674644,0.377235709682865,0.400776409886701
"430",4.4795,3.689,5.0065,1.55406211308615,1.53708521700659,1.21928910748874,0.378485118433074,0.373282862684256,0.388755271187977
"431",0.7905,2.3715,4.4795,0.982594259571808,1.29157518551943,1.4250762181303,0.403140528982175,0.403779055442311,0.393384093938801
"432",1.581,2.635,1.8445,1.34677656787893,1.0203464866692,1.26080470420594,0.399528003349691,0.397419127812273,0.392260638349742
"433",1.3175,5.0065,5.0065,1.52600790909688,1.37157454982691,1.61479975144799,0.372573182419029,0.400669807340866,0.387451869882552
"434",2.8985,3.4255,2.108,1.41583942205825,1.80279759266336,1.49431796987371,0.40955100666782,0.40547366469374,0.410107815336062
"435",1.3175,0.527,0.7905,1.37280135482709,1.54873973174827,1.27995189590765,0.396658541683221,0.393299696966783,0.395235702802625
"436",2.8985,3.162,0.527,1.24225947984619,1.53350669520657,1.3365214328133,0.401703955692044,0.377238291940302,0.3924520803488
"437",2.8985,3.689,0.7905,1.66425667691266,1.35167070166523,1.29848101623536,0.388121762942315,0.393512024927431,0.397082176759576
"438",3.689,3.4255,3.689,1.02699723192359,1.74971290960638,1.30764174689437,0.413844262917023,0.383474818663439,0.390880063604947
"439",3.689,5.0065,1.054,1.26153008973127,1.67504271638015,1.01137874522735,0.403037175819113,0.37620256030353,0.411126284016206
"440",0.7905,0.527,2.3715,1.1506348362373,1.66134325949226,1.10008636462033,0.371808043952738,0.380996085738516,0.396624611764609
"441",0.7905,2.635,2.8985,1.12087703144873,1.24703650128861,1.21890110443532,0.419732025339378,0.379660655760952,0.387053222352536
"442",1.8445,0.527,3.162,1.57860257031996,1.49790769436459,0.937869623084568,0.397073081283488,0.396126945076971,0.398862807732072
"443",4.216,5.27,3.4255,1.23258862532009,1.40222956385052,1.18603028365226,0.404198580860438,0.376975781349553,0.39178105564936
"444",0.7905,2.3715,5.0065,1.17900740417615,1.61800011551604,1.26283435921192,0.392516146949304,0.395026030318491,0.394308615897236
"445",5.0065,5.27,3.9525,1.4040663059977,0.947934733105119,0.897204286459642,0.387599546808078,0.411644184774722,0.406443533790288
"446",2.8985,2.8985,2.3715,1.13538204982503,1.33220751756194,1.55132239915252,0.395264844644578,0.383124481750557,0.392972133796924
"447",1.054,5.0065,1.8445,1.31761190292687,1.06632763939609,1.09814602109249,0.400828033843353,0.392868861880387,0.403205975546014
"448",4.216,3.689,5.27,0.988238838913697,1.0066765705791,0.997601117361971,0.39538664684988,0.398195651116341,0.402350946223603
"449",5.0065,2.8985,4.743,3.17678560592507,2.9040565046553,4.1702928730484,0.396662789236536,0.388224022265031,0.412191152864211
"450",0.527,0.527,0.527,4.54933321505351,2.70304165078635,2.91936459032351,0.362723991571414,0.376661334442563,0.394342464732222
"451",0.527,0.527,0.527,2.72047351116879,2.91460827177091,2.57271700382794,0.350390578658448,0.313447609670283,0.381414671905515
"452",5.27,3.9525,0.7905,1.2433561155155,1.35413248411059,1.03763078343289,0.37530305591602,0.38006860601498,0.401448113375136
"453",2.108,2.8985,3.4255,0.955216136971564,1.22010973673649,1.10059102809193,0.392903121936993,0.40450260878138,0.363169574515277
"454",3.162,2.3715,4.743,1.18988540921036,1.33969147188722,0.975473022781932,0.406299243195685,0.390924040583029,0.388240176739262
"455",0.7905,0.7905,3.162,1.08316987750131,1.15624505275005,1.3021199351468,0.403078299751807,0.374293123218382,0.367214703599465
"456",2.108,2.635,2.635,1.19681723955019,1.17934671663366,0.997721223998658,0.391824911704794,0.389895159181741,0.401763011185423
"457",3.4255,4.216,0.527,1.37170789738313,1.15916053943507,1.66867478089329,0.403455624570214,0.392601843651337,0.401508861971879
"458",0.7905,4.743,2.8985,1.49584016655279,1.2450322611346,1.19692435316976,0.3970142159678,0.388760614526409,0.389687057508364
"459",4.743,5.27,1.8445,3.95496261026333,1.80222981562789,2.67102586083024,0.388812687230737,0.399762849498191,0.422880143219206
"460",5.0065,2.108,4.4795,2.12726488265768,1.70672312947524,1.84745735367479,0.389804861334228,0.405606156432219,0.412729434604097
"461",2.8985,2.635,4.743,1.04739670197213,0.921128718214396,0.974227129406584,0.377903855515731,0.396309692417272,0.407481978627179
"462",1.581,3.9525,5.27,0.998173484129189,1.08070699272211,0.820542122399561,0.396592021904335,0.396934080152564,0.409798454253598
"463",3.4255,1.054,1.3175,0.990661141547452,1.39942542762356,1.16880059159875,0.397984866360412,0.389252044541718,0.402995546875199
"464",3.689,0.527,3.9525,1.71370511447052,1.37676773126973,1.93615458699921,0.397637077893125,0.398842224140375,0.395890665372147
"465",1.8445,1.3175,0.7905,1.27882309591569,1.53508561720358,0.905769063480874,0.389441762000516,0.395194272402814,0.374564187025623
"466",2.635,0.527,2.635,1.24398986990779,1.05904340470122,1.46332762092021,0.405962444828379,0.400347620251002,0.364802356887264
"467",4.216,1.8445,1.3175,1.25349868799847,1.07671431559864,0.846502011246683,0.384620534342126,0.3985406916292,0.369908391960366
"468",5.0065,0.7905,1.8445,1.08881529835935,1.45087486547456,1.26938428301407,0.381629917577455,0.364916076449059,0.384768956754036
"469",2.635,3.162,3.162,1.73932596258505,1.16952645988652,1.46282880085072,0.387188847611748,0.416016366558601,0.366335003655102
"470",4.4795,5.0065,0.7905,2.00723167174552,3.13010884855731,2.14938108472555,0.407207423766653,0.377210014190285,0.394370896488864
"471",2.635,4.216,4.216,1.57908930410044,1.41163319710095,0.974281156644307,0.400206405501244,0.375321407307334,0.393184941894307
"472",0.7905,0.7905,1.054,2.48596505167636,2.23692138995179,2.09764311993559,0.39174306064635,0.397463387971193,0.393746150721238
"473",2.8985,0.527,4.216,1.26317745058812,1.49163995995577,1.79665433584394,0.398738744923788,0.414681661196376,0.388046401537831
"474",0.7905,2.635,2.108,1.86491042452741,1.76452057005496,1.0699662676959,0.39079780657145,0.380186591672382,0.407199121180567
"475",4.4795,0.527,0.527,1.9281059902498,4.29126286918381,3.2686540618247,0.389638883822594,0.361689694854334,0.340313539079692
"476",0.527,0.527,0.527,2.19139190920844,3.92734347494374,2.14823393204351,0.35327402235236,0.374992208445487,0.377824117722861
"477",3.4255,5.0065,3.162,0.886402225932172,1.34866165786486,1.42164112757211,0.405539708582841,0.386410126188663,0.368985599912263
"478",4.743,1.054,3.9525,1.25432749473258,0.995396799732526,1.28228476821319,0.401849499573074,0.393300782263227,0.392925925810547
"479",4.216,0.527,3.689,6.1824955940815,5.11986857955016,2.62071510279971,0.385980747784854,0.376619715840964,0.383145825436967
"480",0.527,0.527,0.527,10.5015093381225,5.56459476002181,3.105906149027,0.351379379604283,0.361988105819462,0.389060229415448
"481",4.4795,0.7905,1.3175,4.12490756223258,3.12652295315911,2.25781505401351,0.390412479857147,0.376081188705457,0.384765250132105
"482",5.0065,0.7905,1.3175,2.94424458273016,2.24062140809688,2.31955904878332,0.389303861992073,0.390279019501037,0.398586563281727
"483",5.0065,0.7905,4.216,8.86010288513147,3.97152667346675,2.71437591136296,0.361136197333192,0.372265239209248,0.392501572100324
"484",2.3715,2.635,0.7905,1.14739994188474,1.29733954652508,1.34613642432509,0.392871557291291,0.37902956067305,0.398432161227679
"485",0.7905,0.527,2.3715,1.66676384612666,1.88550513636731,1.24561644711522,0.382734117353999,0.378731156861395,0.402617556928136
"486",3.689,0.527,1.054,1.95473394706052,4.34803440342386,2.10699494178606,0.366609291672431,0.36598834159086,0.357442039229295
"487",5.0065,3.4255,3.162,4.33987113118535,2.24737521066585,2.02883660475461,0.382030437869561,0.406217128860876,0.38944960601864
"488",0.7905,0.527,0.7905,8.54791089002849,5.33244078554614,5.29976458003155,0.354637806151451,0.385495769174251,0.407742811558748
"489",1.054,1.054,1.3175,1.42384762305084,2.17785505273444,1.80735201516683,0.394678041166156,0.390167193776599,0.398539038362065
"490",3.689,2.3715,3.4255,1.93329599081818,1.25656920249602,1.15906037850827,0.362359882204813,0.410069793025129,0.38656267603844
"491",1.8445,1.054,3.4255,1.32985186835045,1.16328620620941,1.73072027119503,0.40027311848704,0.380801458762006,0.374099826166628
"492",1.8445,1.3175,4.4795,1.72290180900924,1.31444467755755,1.54670601277123,0.398387703573239,0.383097571199419,0.375183746170728
"493",0.7905,3.9525,2.8985,1.10280691380322,1.74456102479387,1.64360473459095,0.393961821529108,0.387263054741967,0.380834085624212
"494",4.743,1.581,5.0065,1.73901503277997,1.72714786350852,1.32871775780606,0.389451878849587,0.384452679867836,0.391776747904725
"495",1.3175,5.0065,1.3175,1.37518574592381,1.31984706331596,1.01582286865382,0.402142993587295,0.407640421842464,0.404468358395135
"496",1.054,1.581,2.108,0.944017391639495,1.35368943498883,0.991774576679063,0.410384540531357,0.386313149775452,0.404500227072909
"497",3.689,0.527,3.162,1.05274076749429,1.4467270399163,1.45600280387074,0.415088489087757,0.406566086949075,0.392251192019687
"498",0.527,1.054,1.8445,1.02517654537859,1.93284146980974,1.32359563595903,0.394631181365421,0.395915582642669,0.376494217678487
"499",3.9525,0.527,2.635,1.74326630763317,2.21516457811975,1.33882555603551,0.381078931194664,0.373351474479093,0.400519176395787
"500",1.3175,4.4795,1.8445,1.80727943872424,1.37200319071319,1.57639246539531,0.365021223767346,0.408026699404303,0.379042441831789
"501",1.8445,1.8445,5.27,1.35824766331575,1.49627096996923,1.01293648290419,0.411558240678828,0.382798083613546,0.403549588085951
"502",4.743,1.581,3.9525,1.65515173194424,1.68494745824162,1.25264725875487,0.39936582915062,0.411000072136717,0.404027112112847
"503",4.4795,5.27,0.527,1.2547716109596,1.79702533278258,1.1327988282324,0.397404469853809,0.400421012294512,0.367200293323784
"504",2.635,3.9525,1.054,1.28204585775145,1.29026212698553,1.55142064119715,0.384915179387276,0.405536792141489,0.379684953524008
"505",2.3715,2.3715,0.527,1.14562112424068,0.916464316242386,1.29694984571233,0.385313608046229,0.394894846018492,0.401915712485594
"506",4.743,0.7905,4.4795,1.27577011793438,0.951214733782162,1.07740689531292,0.406567660100389,0.405836047755982,0.402639114413961
"507",0.7905,5.27,5.27,2.1651280609592,1.91635038976792,1.40903341534062,0.33257619964419,0.36681578780283,0.380824315370601
"508",2.8985,4.216,3.689,2.55614148015596,1.26811507590351,1.46360517063833,0.380292995177425,0.411523678311771,0.394120679195088
"509",3.689,1.8445,1.3175,1.09909955610502,1.50490035667966,1.64343276161472,0.396986146753575,0.404022417929571,0.389658572574392
"510",3.689,4.743,2.8985,1.21855881222963,1.1140547518566,1.07602445616591,0.400231206970257,0.405550834876466,0.39168838492609
"511",3.9525,0.527,2.108,1.29711234632948,3.27587365883805,1.19424686088746,0.405382196397463,0.37105186195132,0.393485939466429
"512",3.9525,2.8985,4.216,1.93369054022997,1.48462432346277,1.10489690738576,0.379106368622039,0.384328101860787,0.411936054185895
"513",3.9525,2.108,3.689,1.38307224621638,1.56461509480566,1.3727520449226,0.40957492034419,0.398311852182035,0.379462475272576
"514",0.527,0.527,0.7905,1.57246110970726,1.22533206255067,1.19629168915961,0.371355200679077,0.354680425951035,0.4006827127134
"515",1.054,0.7905,5.0065,1.59801214260276,1.8357992205473,1.59251443178514,0.381732349855811,0.399055989362149,0.402591501672198
"516",4.743,0.527,3.162,2.19426491205354,1.67512118982962,1.19515126575222,0.371193198009319,0.399548217590617,0.397189093453886
"517",1.054,2.108,2.3715,1.26839906594486,1.4850483963429,1.5064891448799,0.384064514643822,0.401197538153219,0.387631691374607
"518",3.9525,0.527,3.4255,1.54456468681394,2.2822617068615,1.42601990234831,0.387346543431508,0.358600862924911,0.374413978414201
"519",2.635,5.0065,1.8445,1.34930847859548,1.55086380894067,1.32204349681399,0.407045238039771,0.382258347719059,0.392373328985608
"520",2.8985,2.635,1.8445,1.41097568045827,0.997114806304223,1.44495443179186,0.392004852002675,0.413105782640746,0.37431942282607
"521",3.9525,0.527,2.108,2.10023193707764,4.77781159203075,1.15648989908521,0.3985862087929,0.327047621233695,0.409213484523882
"522",5.0065,1.581,4.743,0.97211065329592,1.30681075324524,1.4746767959481,0.396350594201452,0.401413799767229,0.398071657681259
"523",2.108,0.527,5.27,1.46160695151183,1.79862923705615,1.25437853692946,0.403235618894995,0.39878904342009,0.396429883906254
"524",4.4795,2.108,5.27,1.4232051423894,1.50878449669567,0.99037849448831,0.397682816808719,0.39690469518511,0.409829765359579
"525",1.8445,0.527,3.162,2.28674220840931,2.57220792600397,1.64959397729737,0.394389906975492,0.365812931195404,0.409885278233889
"526",1.8445,1.581,5.0065,1.20208773479767,1.72782524198839,1.39245630733389,0.380785190894313,0.397851479464095,0.391711977157173
"527",3.162,1.581,2.3715,1.4628959342636,1.96501211785896,1.77203305508226,0.416232877617272,0.386388087955,0.368293488389161
"528",4.216,1.054,4.4795,1.24683016334483,1.61150348714852,1.46574996134844,0.387898814459483,0.398559314241867,0.394328410046525
"529",5.27,0.527,5.0065,1.01958757658628,1.27860556778498,1.39859578971642,0.400466054616132,0.386649284736911,0.391051997072247
"530",1.8445,3.162,4.216,1.31584575856923,1.34004072494032,1.15623900471129,0.385644359098534,0.390771915325893,0.389332264775119
"531",1.054,2.3715,5.0065,1.63959612110672,1.77319459485394,1.64574795347328,0.379413888173514,0.395241905471266,0.375114441733009
"532",3.162,1.3175,4.743,2.01454608113748,1.94050005554665,1.54574334312205,0.384378313016445,0.39882572303338,0.391175132630291
"533",1.054,3.162,3.162,1.11996386422611,1.35235540174516,1.85374555959853,0.406491593076841,0.408284206086638,0.369964299904537
"534",2.108,0.7905,1.8445,1.60593198954637,1.27045046239562,1.33274319860037,0.400607659277796,0.381566965620508,0.41323144367907
"535",4.4795,1.3175,5.0065,1.03735114482667,1.05028129601261,1.29877591024551,0.400997963503812,0.41228711157545,0.387545515503017
"536",2.8985,1.3175,5.27,1.68520194300546,1.3633336437189,1.42468828554659,0.398997534516711,0.391143343576335,0.388322853259248
"537",2.3715,3.4255,2.108,1.70643131955634,1.47782309601146,1.38242767091142,0.378818251850476,0.3958654980813,0.394174457129971
"538",2.3715,2.108,3.162,1.72559288209224,1.32104557763545,1.04653789827655,0.393873902016411,0.381175492726695,0.396594395881191
"539",2.635,5.0065,0.7905,1.43358530046855,0.884233744368232,1.14137832070411,0.378624993342358,0.410521974556002,0.373536338885352
"540",3.4255,1.054,1.3175,3.17185153367088,1.66974867691914,1.29632017309164,0.385758365762067,0.385852245105826,0.39750013062318
"541",0.7905,3.689,1.054,1.29034920730843,1.6707711310439,1.43347964270145,0.4062502133645,0.408503188904573,0.395033475152583
"542",2.8985,3.689,3.4255,2.33452927092985,1.61011955262627,1.53728677185232,0.388465020745938,0.418640949206664,0.395377532095316
"543",0.7905,0.527,0.527,1.28194114332485,3.057150918978,1.61415433163926,0.390248132957712,0.379961771939905,0.387622909675348
"544",2.3715,3.9525,1.3175,1.12833447062348,1.12830963281043,0.949317820483687,0.39099389686733,0.408687401508268,0.383243600799014
"545",1.054,0.527,4.743,1.89885751309049,1.34959734650526,1.18953346443481,0.371669811502955,0.401798510811099,0.405043570526414
"546",3.689,3.689,2.8985,1.16443139428353,0.979836555926098,1.39101297492462,0.405287864804548,0.401665995850004,0.394893920408269
"547",3.162,0.7905,5.0065,1.01963991988394,1.44674041996081,1.06658963905024,0.388567605558482,0.376974526641687,0.404590809848003
"548",2.3715,2.635,1.581,0.908399947597397,1.48536330910949,1.40452834252976,0.393150165623503,0.385616154436779,0.398122969385619
"549",1.054,0.527,5.27,1.10309162291274,1.38596296328265,0.930568815575584,0.396743128686332,0.407449969012197,0.40751466508016
"550",4.743,3.4255,1.3175,1.84870584914086,1.80550406463094,1.38344182066476,0.375006325452783,0.382125278372352,0.399023620323549
"551",4.743,3.4255,3.689,1.54375334452069,1.2993518234404,1.66148669993879,0.393456016968883,0.399352671527872,0.360346052756753
"552",4.4795,2.108,4.4795,1.45659818318717,2.00733306649979,1.2531255300335,0.386884603879027,0.400783979516095,0.400473945705104
"553",1.054,2.8985,1.581,1.66177476854256,1.07355607425405,1.17032158723328,0.382126862366513,0.41774674247088,0.396338316762575
"554",2.3715,0.527,0.527,1.90576400920173,3.62809737806913,2.84578579054122,0.395692240026253,0.394138515710785,0.384350113446392
"555",3.4255,0.7905,0.7905,2.75039198234466,4.40613994747017,3.31921801415661,0.405478040489901,0.366367308531862,0.391118715827929
"556",0.527,2.635,3.4255,2.54131416516023,1.27649681336501,2.10960240712253,0.388095961006531,0.391667948588384,0.363497242092289
"557",2.3715,1.581,3.4255,7.3277625030272,6.15820398428324,3.14689558293133,0.382835214259293,0.376091864445803,0.409745000876211
"558",1.054,2.108,3.4255,5.23743183722207,4.99531104795136,2.01311799186056,0.419962370535485,0.424060592096907,0.386951424518943
"559",0.7905,0.527,0.527,5.8178392795208,14.0440120017657,8.7983330049358,0.393727008541328,0.301357492755907,0.360402295020256
"560",2.635,4.4795,1.581,1.73569278032543,1.56922741486651,1.17371319908494,0.395625607907549,0.396191498264871,0.396842659684814
"561",5.0065,5.0065,5.0065,6.69448589557529,2.97077081390446,4.99989745835395,0.385799270553794,0.395705306801564,0.392681980090326
"562",4.4795,0.527,0.527,4.46213221607128,6.91217206320725,3.90692135814338,0.388677579900569,0.374647442666924,0.407888987413096
"563",0.527,4.4795,4.4795,2.67741169326025,1.39623249235859,1.08374986999261,0.366175940157313,0.414956532084562,0.38352159075378
"564",0.527,0.527,1.581,2.85466152632066,2.78139568399485,1.74375015165184,0.391679829803997,0.384552894561922,0.39955426418381
"565",5.0065,3.162,2.108,3.78639582615996,1.28818924332299,1.99932799924362,0.395660609936439,0.416636762001137,0.371475146004596
"566",0.527,2.635,1.054,2.90341879377039,1.51857239308737,1.91938707986973,0.394574551685103,0.413970241479137,0.378356532733481
"567",0.7905,2.108,3.689,2.35026781515145,2.57706140201204,3.08526834125769,0.408963794618041,0.377712987945677,0.41529467715397
"568",1.054,0.527,2.8985,1.86061171924945,1.85809228736376,1.51857107695105,0.40623308539035,0.403596984418092,0.391554468621492
"569",5.27,1.054,3.162,1.70357990729157,1.27886122193601,1.55276628189435,0.377876705106393,0.39393068930822,0.389096745122163
"570",3.4255,2.8985,3.689,1.6421651938032,1.26772171380556,1.14816623895257,0.388246133499664,0.41435978355852,0.407941995143076
"571",0.527,5.0065,1.054,2.12344644327034,1.15740489509216,0.936461684724407,0.395731412382442,0.40488442699877,0.394177571456164
"572",0.7905,1.054,1.054,3.84581936805986,2.80873584216415,2.03026088874727,0.387851781915629,0.407159469393774,0.404331715569013
"573",1.8445,4.216,2.635,1.13638843872359,1.85095608480899,1.43981961297293,0.414432090982597,0.395375254379621,0.378989626712351
"574",3.9525,1.3175,2.635,1.30121562076174,1.65016715517463,1.79616777326526,0.394714084927701,0.400937298298418,0.394316670790812
"575",1.581,1.3175,4.4795,1.43436975272117,1.38487151754738,2.07540714626984,0.383542279117235,0.416333901869537,0.369591893239443
"576",0.527,0.527,0.527,4.8435474503371,9.47423033563718,6.22289554439982,0.387358576951344,0.317400080954421,0.321571784816417
"577",3.689,2.635,2.635,3.47839863217778,2.03268051373027,3.1527616224594,0.407206830777866,0.415646752690809,0.391683136813909
"578",3.4255,2.8985,3.9525,2.52915520173395,1.50859250559923,1.58684427368822,0.375810874811381,0.405691188080364,0.382142227416205
"579",3.4255,2.3715,5.0065,1.25246899662411,1.20608462466154,1.18275523533386,0.401073479993575,0.40977824200265,0.38625572442404
"580",5.0065,3.4255,1.581,1.54349410443759,1.28226465889838,1.97994363311685,0.407694000583096,0.402918271115924,0.400771487305064
"581",4.216,2.3715,3.9525,2.82405889001097,2.32158552437915,1.79901568944587,0.396951135037864,0.396424946532534,0.386154643108845
"582",0.527,2.635,2.108,1.3948779615834,1.8661546758476,1.89817705785813,0.392838540252623,0.406273848164836,0.381630553628034
"583",0.527,0.7905,4.4795,12.8344875084482,6.81763818258078,6.01588189004752,0.379600030694822,0.400241788942906,0.395941537258316
"584",2.635,4.4795,1.8445,0.871177355007496,1.07106500698068,1.28200310669919,0.406717472245612,0.389723216276496,0.399253159300863
"585",1.8445,1.8445,2.635,2.09189204310194,2.72032625793213,1.55561102753351,0.411677800364034,0.406540849680872,0.392219512890038
"586",2.3715,2.635,3.4255,2.25111004626205,2.9800554517668,2.59082913770045,0.406509081650968,0.39808240523945,0.404854806180128
"587",3.4255,2.8985,5.27,1.16725032019183,1.13127810977966,1.66303051257017,0.391801782046653,0.373062990073301,0.396720390785551
"588",3.4255,1.054,2.8985,1.18566441090275,1.52037811008656,1.46162484886469,0.400420990296728,0.39437852781838,0.389073698266727
"589",1.8445,1.3175,2.3715,2.50581847593946,2.00670442672164,1.69194523345885,0.376550339814298,0.40143536586446,0.396492428848794
"590",2.3715,0.7905,1.3175,2.12407611380164,1.33722930546645,1.04578918139971,0.375383078510872,0.412210831408407,0.413066443833434
"591",0.7905,0.527,0.527,3.11187591662673,3.69608498836525,3.29321703901404,0.356054565070756,0.360113172302151,0.363672344165847
"592",0.527,0.527,0.527,14.4803722025532,8.08725961550762,6.84016025056188,0.310970600747582,0.376236905106092,0.39454987890718
"593",0.527,2.108,5.0065,7.34812720410298,5.08153270386459,3.19250510215982,0.400217012424114,0.345002654576772,0.403298483057716
"594",0.527,0.7905,0.527,12.8589563758391,7.95913983908213,3.59607314672099,0.336305501490632,0.353433926368072,0.395277654091821
"595",5.27,2.635,5.27,1.52556175051718,1.20915309973763,1.31607434096642,0.410830445262301,0.410184894753678,0.410406649455461
"596",5.27,0.527,0.527,1.37513615906613,1.77094755832268,2.46833685143914,0.402464085685429,0.411651569049572,0.379990057780771
"597",1.581,0.7905,0.527,4.31164727462489,3.12919349401848,2.94820921925636,0.403323470018607,0.399776849217474,0.339651377407904
"598",0.527,0.7905,5.0065,13.6795016652453,10.0122981875767,5.75815113916567,0.386087253226031,0.350172429318034,0.400631201054524
"599",3.689,0.527,4.216,3.05223213568123,10.1059061309148,3.98368474600753,0.408025181796302,0.364163994829452,0.388396198164922
"600",0.527,1.581,2.635,1.30396652672087,1.10112248341839,1.33643056406761,0.395231964720487,0.39689522943527,0.375242582253654
"601",3.4255,3.4255,4.4795,1.28609169388491,1.45207984650628,1.14067327447277,0.377153578404153,0.409953995803165,0.385713342551982
"602",1.8445,0.527,0.527,1.67235137429581,2.08659672471245,1.69571038021028,0.413168262403131,0.401748364271404,0.40319560786033
"603",2.8985,4.4795,3.4255,1.39762363619768,1.5292502143426,1.67808785434578,0.385875687646853,0.399809202433438,0.384453034843171
"604",0.7905,1.8445,0.7905,1.28198030890576,1.3530166163256,0.673892872152497,0.393778422972472,0.402263018418,0.398567951502075
"605",4.216,3.689,0.7905,1.28818104325862,1.50183777368765,0.853311439270465,0.396648464967652,0.399006354721829,0.394281813478303
"606",4.4795,2.8985,1.8445,1.06261181732413,1.47087887442129,1.33042904463738,0.403311560654745,0.395125488048791,0.374416637358491
"607",0.7905,1.581,5.0065,1.65174587806545,1.27834166636085,1.5783168808018,0.404458850088261,0.397095244173468,0.39918133685591
"608",0.527,3.162,5.0065,1.24037468947803,1.44351957009504,1.25078180358683,0.399740947801519,0.364608768503988,0.398940074192856
